OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Cost,Profit,SalesPerson
2871,2024-09-12,CUST1166,Ramesh,North,Hyderabad,Furniture,Table,6,11430,0.02,67208.4,51947.71,15260.69,Deepa
2872,2023-07-15,CUST1339,Ravi,East,Chennai,Grocery,Soft Drink,6,40186,0.14,207359.76,153649.41,53710.35,Arjun
2873,2024-06-23,CUST1175,Kiran,North,Hyderabad,Grocery,Cooking Oil,10,32408,0.03,314357.6,231651.59,82706.01,Arjun
2874,2023-01-09,CUST1462,Ravi,West,Delhi,Grocery,Snacks Pack,9,39341,0.04,339906.24,276347.99,63558.25,Manoj
2875,2023-01-15,CUST1270,Priya,North,Chennai,Sports,Tennis Racket,5,52395,0.06,246256.5,173772.56,72483.94,Deepa
2876,2024-08-09,CUST1169,Anitha,West,Bangalore,Electronics,Mobile,3,12088,0.14,31187.04,27793.91,3393.13,Rekha
2877,2024-05-23,CUST1319,Saranya,West,Pune,Furniture,Table,8,53134,0.12,374063.36,267455.84,106607.52,Arjun
2878,2024-03-09,CUST1094,Saranya,East,Coimbatore,Clothing,Jacket,7,58004,0.12,357304.64,290560.1,66744.54,Arjun
2879,2023-06-19,CUST1334,Arul,South,Chennai,Furniture,Chair,3,44763,0.05,127574.55,111671.75,15902.8,Naveen
2880,2024-01-15,CUST1328,Bhuvana,South,Mumbai,Sports,Yoga Mat,3,18212,0.06,51357.84,44460.01,6897.83,Kavitha
2881,2023-01-26,CUST1230,Vijay,South,Coimbatore,Grocery,Biscuits,7,44609,0.08,287281.96,210312.8,76969.16,Arjun
2882,2024-10-17,CUST1455,Saranya,North,Kolkata,Grocery,Rice Bag,8,35674,0.04,273976.32,238058.12,35918.2,Naveen
2883,2024-05-02,CUST1436,Divya,West,Kolkata,Clothing,T-Shirt,8,53164,0.07,395540.16,342423.19,53116.97,Manoj
2884,2023-03-19,CUST1049,Bhuvana,East,Coimbatore,Furniture,Bed,3,41267,0.11,110182.89,97927.98,12254.91,Arjun
2885,2023-02-07,CUST1284,Arul,West,Coimbatore,Clothing,Dress,4,1589,0.11,5656.84,4993.86,662.98,Suresh
2886,2023-08-30,CUST1140,Ravi,North,Delhi,Grocery,Soft Drink,6,54967,0.11,293523.78,257048.17,36475.61,Suresh
2887,2024-05-25,CUST1172,Divya,East,Pune,Electronics,Mobile,3,54120,0.1,146124.0,124637.15,21486.85,Naveen
2888,2023-12-20,CUST1242,Suresh,South,Kolkata,Electronics,Tablet,5,15552,0.04,74649.6,65039.03,9610.57,Kavitha
2889,2024-10-30,CUST1241,Meena,North,Mumbai,Grocery,Rice Bag,10,34050,0.08,313260.0,242733.92,70526.08,Naveen
2890,2023-11-30,CUST1294,Anitha,West,Delhi,Grocery,Cooking Oil,10,44327,0.08,407808.4,306698.33,101110.07,Deepa
2891,2024-12-27,CUST1215,Vijay,East,Delhi,Electronics,Smartwatch,9,14561,0.09,119254.59,88528.73,30725.86,Rekha
2892,2024-03-07,CUST1467,Anitha,South,Kolkata,Electronics,Mobile,3,44952,0.0,134856.0,110202.02,24653.98,Kavitha
2893,2024-06-25,CUST1097,Kiran,West,Mumbai,Electronics,Headphones,3,14841,0.11,39625.47,32147.06,7478.41,Kavitha
2894,2023-12-24,CUST1213,Divya,East,Delhi,Clothing,Jeans,1,2008,0.01,1987.92,1739.5,248.42,Arjun
2895,2023-03-05,CUST1078,Karthik,North,Delhi,Sports,Tennis Racket,2,42730,0.1,76914.0,68520.72,8393.28,Manoj
2896,2023-07-12,CUST1439,Meena,East,Coimbatore,Electronics,Smartwatch,6,4621,0.07,25785.18,21420.76,4364.42,Kavitha
2897,2023-03-08,CUST1408,Anitha,South,Bangalore,Furniture,Table,6,28917,0.13,150946.74,120182.81,30763.93,Rekha
2898,2023-06-16,CUST1496,Priya,West,Hyderabad,Clothing,Jeans,8,52040,0.14,358035.2,296577.0,61458.2,Rekha
2899,2024-09-05,CUST1114,Anitha,East,Pune,Clothing,Jeans,5,22783,0.09,103662.65,93143.6,10519.05,Naveen
2900,2024-01-02,CUST1042,Vijay,East,Coimbatore,Electronics,Headphones,8,54837,0.15,372891.6,322194.73,50696.87,Kavitha
2901,2024-09-19,CUST1440,Karthik,South,Chennai,Grocery,Rice Bag,6,36125,0.07,201577.5,143901.12,57676.38,Suresh
2902,2023-10-26,CUST1392,Karthik,East,Bangalore,Electronics,Headphones,8,13635,0.03,105807.6,74383.42,31424.18,Naveen
2903,2023-01-13,CUST1009,Suresh,West,Kolkata,Clothing,Jeans,6,51194,0.09,279519.24,205974.25,73544.99,Kavitha
2904,2024-12-30,CUST1323,Bhuvana,North,Delhi,Grocery,Soft Drink,4,39980,0.06,150324.8,131488.14,18836.66,Rekha
2905,2024-12-22,CUST1147,Priya,North,Bangalore,Electronics,Smartwatch,4,33866,0.15,115144.4,82720.53,32423.87,Rekha
2906,2024-05-16,CUST1397,Bhuvana,South,Bangalore,Electronics,Headphones,8,2577,0.11,18348.24,15906.52,2441.72,Manoj
2907,2023-07-26,CUST1102,Ramesh,North,Hyderabad,Sports,Yoga Mat,5,45769,0.02,224268.1,190738.47,33529.63,Rekha
2908,2024-06-14,CUST1148,Arul,West,Mumbai,Electronics,Mobile,10,29343,0.02,287561.4,209247.98,78313.42,Kavitha
2909,2024-07-13,CUST1145,Kiran,West,Pune,Electronics,Tablet,4,28769,0.03,111623.72,84706.87,26916.85,Manoj
2910,2024-05-07,CUST1186,Suresh,South,Pune,Clothing,Jacket,5,31830,0.06,149601.0,124941.15,24659.85,Kavitha
2911,2024-02-28,CUST1130,Priya,South,Mumbai,Sports,Dumbbells,8,21338,0.04,163875.84,128494.8,35381.04,Kavitha
2912,2023-11-01,CUST1387,Ramya,West,Chennai,Grocery,Biscuits,6,16362,0.13,85409.64,60888.97,24520.67,Arjun
2913,2023-09-08,CUST1481,Vijay,East,Chennai,Grocery,Cooking Oil,4,30975,0.05,117705.0,88753.52,28951.48,Naveen
2914,2023-05-09,CUST1467,Suresh,North,Bangalore,Sports,Cricket Bat,9,6806,0.01,60641.46,42607.0,18034.46,Manoj
2915,2024-03-27,CUST1206,Karthik,North,Mumbai,Clothing,Shirt,9,28144,0.0,253296.0,221567.38,31728.62,Kavitha
2916,2023-11-07,CUST1403,Anitha,North,Delhi,Furniture,Chair,5,6184,0.1,27828.0,24767.66,3060.34,Rekha
2917,2023-12-23,CUST1335,Arul,West,Mumbai,Sports,Tennis Racket,7,56483,0.01,391427.19,333744.64,57682.55,Suresh
2918,2023-04-14,CUST1246,Kiran,North,Pune,Furniture,Table,10,4428,0.14,38080.8,31717.77,6363.03,Arjun
2919,2024-07-17,CUST1388,Bhuvana,West,Delhi,Grocery,Soft Drink,7,40680,0.15,242046.0,173234.43,68811.57,Deepa
2920,2023-02-18,CUST1483,Ramesh,North,Mumbai,Electronics,Smartwatch,7,36239,0.08,233379.16,200994.97,32384.19,Manoj
2921,2024-01-05,CUST1043,Vijay,North,Delhi,Furniture,Table,7,10469,0.08,67420.36,58664.17,8756.19,Suresh
2922,2023-01-15,CUST1301,Meena,South,Coimbatore,Electronics,Laptop,4,40314,0.05,153193.2,112071.56,41121.64,Kavitha
2923,2024-12-06,CUST1302,Anitha,West,Mumbai,Electronics,Tablet,2,4913,0.09,8941.66,6558.23,2383.43,Arjun
2924,2023-11-16,CUST1027,Bhuvana,South,Chennai,Grocery,Cooking Oil,8,38406,0.04,294958.08,234598.76,60359.32,Manoj
2925,2023-04-17,CUST1149,Karthik,South,Chennai,Furniture,Chair,1,16509,0.14,14197.74,10165.14,4032.6,Rekha
2926,2024-08-10,CUST1008,Ramya,North,Hyderabad,Clothing,Shirt,1,58657,0.02,57483.86,41053.98,16429.88,Rekha
2927,2023-11-02,CUST1052,Priya,South,Bangalore,Grocery,Biscuits,5,16752,0.03,81247.2,64320.95,16926.25,Suresh
2928,2024-12-15,CUST1204,Anitha,North,Chennai,Clothing,Shirt,3,52466,0.01,155824.02,122452.48,33371.54,Deepa
2929,2023-09-20,CUST1116,Divya,South,Kolkata,Clothing,Jeans,6,6603,0.13,34467.66,29479.01,4988.65,Suresh
2930,2024-07-13,CUST1166,Kiran,West,Hyderabad,Furniture,Table,10,44702,0.02,438079.6,317414.17,120665.43,Arjun
2931,2023-08-20,CUST1195,Vimal,West,Chennai,Clothing,Shirt,8,19204,0.05,145950.4,125715.8,20234.6,Manoj
2932,2024-04-12,CUST1341,Karthik,East,Delhi,Electronics,Smartwatch,9,44345,0.12,351212.4,307490.04,43722.36,Kavitha
2933,2023-03-31,CUST1253,Vijay,South,Bangalore,Sports,Dumbbells,9,40630,0.12,321789.6,277367.41,44422.19,Rekha
2934,2024-02-24,CUST1240,Suresh,West,Pune,Clothing,Shirt,5,31880,0.06,149836.0,106971.95,42864.05,Naveen
2935,2024-07-08,CUST1095,Meena,East,Coimbatore,Clothing,Jacket,2,5186,0.01,10268.28,9155.11,1113.17,Rekha
2936,2024-01-23,CUST1093,Ravi,North,Coimbatore,Clothing,Jacket,5,13308,0.11,59220.6,49524.56,9696.04,Suresh
2937,2024-06-06,CUST1228,Priya,East,Bangalore,Clothing,Dress,9,15198,0.1,123103.8,88433.46,34670.34,Arjun
2938,2024-10-02,CUST1206,Bhuvana,North,Pune,Grocery,Rice Bag,9,12918,0.1,104635.8,93229.59,11406.21,Deepa
2939,2024-07-19,CUST1450,Karthik,West,Coimbatore,Grocery,Soft Drink,3,12034,0.07,33574.86,27074.65,6500.21,Manoj
2940,2024-04-03,CUST1362,Meena,East,Coimbatore,Electronics,Headphones,6,6797,0.13,35480.34,30421.97,5058.37,Arjun
2941,2024-08-15,CUST1429,Priya,West,Hyderabad,Clothing,Jeans,8,28287,0.06,212718.24,155628.15,57090.09,Manoj
2942,2024-07-23,CUST1449,Arul,East,Bangalore,Grocery,Snacks Pack,2,30757,0.01,60898.86,46352.88,14545.98,Kavitha
2943,2023-08-16,CUST1078,Karthik,South,Chennai,Sports,Football,10,1708,0.02,16738.4,14317.12,2421.28,Naveen
2944,2023-05-09,CUST1179,Arul,West,Hyderabad,Electronics,Headphones,1,14456,0.04,13877.76,12149.21,1728.55,Arjun
2945,2023-04-17,CUST1402,Ramesh,West,Pune,Furniture,Chair,1,45972,0.13,39995.64,31205.72,8789.92,Naveen
2946,2023-09-14,CUST1475,Priya,North,Bangalore,Furniture,Cupboard,2,47629,0.08,87637.36,65101.2,22536.16,Arjun
2947,2024-03-18,CUST1431,Suresh,West,Chennai,Sports,Football,10,53422,0.09,486140.2,355725.98,130414.22,Naveen
2948,2023-03-03,CUST1401,Kiran,South,Chennai,Furniture,Sofa,8,53271,0.07,396336.24,292903.44,103432.8,Kavitha
2949,2023-09-12,CUST1126,Bhuvana,North,Chennai,Grocery,Cooking Oil,10,46843,0.13,407534.1,351602.34,55931.76,Rekha
2950,2024-10-26,CUST1091,Vijay,East,Chennai,Grocery,Snacks Pack,8,55358,0.1,398577.6,344480.7,54096.9,Kavitha
2951,2023-03-27,CUST1180,Anitha,West,Coimbatore,Grocery,Soft Drink,1,10982,0.03,10652.54,7881.27,2771.27,Naveen
2952,2024-04-25,CUST1265,Vijay,South,Coimbatore,Electronics,Headphones,5,11894,0.08,54712.4,38339.41,16372.99,Rekha
2953,2023-01-28,CUST1450,Suresh,East,Bangalore,Sports,Cricket Bat,5,8557,0.11,38078.65,29155.17,8923.48,Deepa
2954,2024-08-13,CUST1363,Divya,East,Delhi,Electronics,Tablet,8,26581,0.07,197762.64,169047.98,28714.66,Deepa
2955,2024-08-27,CUST1092,Divya,North,Bangalore,Electronics,Laptop,8,47980,0.01,380001.6,323172.09,56829.51,Rekha
2956,2024-09-09,CUST1249,Karthik,West,Bangalore,Clothing,Dress,3,46079,0.07,128560.41,109493.88,19066.53,Arjun
2957,2024-12-28,CUST1227,Vimal,East,Kolkata,Clothing,Dress,10,38188,0.11,339873.2,252785.81,87087.39,Manoj
2958,2023-03-08,CUST1137,Ravi,South,Mumbai,Furniture,Bed,8,53026,0.12,373303.04,319550.51,53752.53,Deepa
2959,2024-08-18,CUST1280,Kiran,North,Hyderabad,Grocery,Soft Drink,2,37659,0.09,68539.38,58995.54,9543.84,Manoj
2960,2023-08-11,CUST1484,Kiran,West,Mumbai,Furniture,Chair,4,51014,0.09,185690.96,163865.05,21825.91,Rekha
2961,2024-03-23,CUST1303,Saranya,North,Coimbatore,Grocery,Snacks Pack,1,10102,0.03,9798.94,8738.71,1060.23,Rekha
2962,2024-04-30,CUST1004,Kiran,East,Hyderabad,Electronics,Mobile,4,58762,0.02,230347.04,185819.92,44527.12,Naveen
2963,2023-04-16,CUST1029,Vijay,West,Coimbatore,Clothing,Jeans,7,53428,0.02,366516.08,292747.65,73768.43,Kavitha
2964,2023-06-22,CUST1321,Ramesh,East,Bangalore,Electronics,Mobile,1,25844,0.11,23001.16,16881.47,6119.69,Arjun
2965,2023-06-12,CUST1338,Ramya,West,Coimbatore,Furniture,Cupboard,6,41176,0.05,234703.2,190326.36,44376.84,Naveen
2966,2023-05-25,CUST1481,Divya,South,Mumbai,Sports,Tennis Racket,5,16559,0.04,79483.2,61498.64,17984.56,Kavitha
2967,2024-06-03,CUST1438,Priya,East,Chennai,Clothing,Shirt,6,57011,0.09,311280.06,218217.1,93062.96,Rekha
2968,2023-03-11,CUST1165,Bhuvana,South,Coimbatore,Electronics,Laptop,8,1904,0.0,15232.0,12468.78,2763.22,Arjun
2969,2023-11-12,CUST1401,Meena,South,Mumbai,Electronics,Tablet,9,10111,0.14,78259.14,69881.48,8377.66,Rekha
2970,2024-05-28,CUST1115,Ramesh,North,Mumbai,Grocery,Soft Drink,6,56174,0.13,293228.28,211280.04,81948.24,Deepa
2971,2024-08-07,CUST1429,Divya,West,Hyderabad,Grocery,Rice Bag,7,48573,0.11,302609.79,253500.96,49108.83,Naveen
2972,2023-01-05,CUST1038,Divya,North,Pune,Electronics,Mobile,3,4451,0.13,11617.11,9928.49,1688.62,Arjun
2973,2023-07-12,CUST1439,Kiran,South,Delhi,Electronics,Smartwatch,8,46629,0.03,361841.04,290924.04,70917.0,Deepa
2974,2023-02-26,CUST1039,Kiran,South,Kolkata,Sports,Yoga Mat,10,38051,0.13,331043.7,293382.05,37661.65,Kavitha
2975,2023-05-20,CUST1093,Vimal,East,Pune,Electronics,Smartwatch,4,21987,0.13,76514.76,64624.25,11890.51,Suresh
2976,2024-02-26,CUST1095,Vijay,East,Hyderabad,Grocery,Snacks Pack,4,31868,0.12,112175.36,87604.85,24570.51,Suresh
2977,2024-08-06,CUST1361,Divya,East,Coimbatore,Furniture,Chair,10,43924,0.01,434847.6,332369.36,102478.24,Arjun
2978,2023-10-14,CUST1392,Kiran,North,Hyderabad,Electronics,Headphones,8,33768,0.0,270144.0,199308.32,70835.68,Manoj
2979,2024-03-09,CUST1077,Divya,South,Delhi,Grocery,Soft Drink,5,54995,0.13,239228.25,173773.34,65454.91,Suresh
2980,2023-10-25,CUST1208,Ramya,South,Chennai,Sports,Dumbbells,8,25668,0.07,190969.92,148252.37,42717.55,Naveen
2981,2024-02-06,CUST1187,Suresh,North,Mumbai,Electronics,Mobile,1,55262,0.04,53051.52,40599.52,12452.0,Deepa
2982,2023-12-18,CUST1447,Kiran,South,Mumbai,Electronics,Headphones,10,28983,0.15,246355.5,194503.81,51851.69,Deepa
2983,2024-10-29,CUST1416,Karthik,North,Kolkata,Grocery,Soft Drink,9,2975,0.01,26507.25,21841.54,4665.71,Kavitha
2984,2024-07-27,CUST1391,Divya,North,Hyderabad,Grocery,Rice Bag,6,708,0.03,4120.56,3482.84,637.72,Rekha
2985,2024-03-06,CUST1176,Ramesh,South,Mumbai,Grocery,Cooking Oil,8,47966,0.03,372216.16,314398.97,57817.19,Suresh
2986,2024-04-04,CUST1483,Anitha,East,Pune,Sports,Yoga Mat,8,3482,0.12,24513.28,20303.07,4210.21,Deepa
2987,2023-05-20,CUST1461,Ravi,North,Mumbai,Grocery,Snacks Pack,3,11667,0.05,33250.95,29246.33,4004.62,Suresh
2988,2023-08-09,CUST1278,Bhuvana,North,Hyderabad,Sports,Football,1,53925,0.03,52307.25,40115.08,12192.17,Deepa
2989,2024-08-28,CUST1284,Vijay,South,Kolkata,Grocery,Cooking Oil,5,2768,0.03,13424.8,11672.95,1751.85,Naveen
2990,2024-12-21,CUST1396,Ramesh,North,Delhi,Electronics,Headphones,10,56518,0.03,548224.6,476758.52,71466.08,Deepa
2991,2023-07-23,CUST1482,Meena,North,Kolkata,Sports,Cricket Bat,7,16230,0.01,112473.9,95731.1,16742.8,Deepa
2992,2023-10-18,CUST1399,Ravi,West,Kolkata,Furniture,Table,10,22795,0.08,209714.0,182333.68,27380.32,Manoj
2993,2023-12-10,CUST1018,Ramesh,West,Kolkata,Clothing,Jeans,8,15191,0.09,110590.48,95254.49,15335.99,Kavitha
2994,2023-12-02,CUST1054,Anitha,West,Hyderabad,Furniture,Table,5,46957,0.1,211306.5,159045.02,52261.48,Rekha
2995,2024-05-30,CUST1112,Ravi,East,Mumbai,Clothing,T-Shirt,4,50888,0.1,183196.8,130199.0,52997.8,Naveen
2996,2023-02-14,CUST1258,Meena,South,Delhi,Furniture,Cupboard,5,17583,0.09,80002.65,57086.14,22916.51,Suresh
2997,2024-01-06,CUST1200,Karthik,North,Pune,Grocery,Cooking Oil,10,3376,0.01,33422.4,27078.89,6343.51,Arjun
2998,2023-02-04,CUST1369,Ramya,South,Hyderabad,Furniture,Cupboard,1,52166,0.03,50601.02,42915.45,7685.57,Arjun
2999,2023-08-14,CUST1319,Anitha,South,Chennai,Electronics,Laptop,3,37230,0.15,94936.5,79095.96,15840.54,Suresh
3000,2024-07-03,CUST1263,Ramesh,West,Pune,Grocery,Biscuits,4,33037,0.06,124219.12,92363.6,31855.52,Deepa
3001,2023-03-07,CUST1232,Divya,East,Chennai,Grocery,Cooking Oil,9,6758,0.14,52306.92,41689.81,10617.11,Naveen
3002,2023-06-22,CUST1318,Ramesh,West,Kolkata,Electronics,Headphones,3,11979,0.11,31983.93,25334.18,6649.75,Kavitha
3003,2023-10-22,CUST1342,Anitha,East,Mumbai,Clothing,Dress,6,56570,0.08,312266.4,242360.38,69906.02,Rekha
3004,2023-08-27,CUST1142,Ramesh,East,Hyderabad,Furniture,Sofa,3,32530,0.02,95638.2,82279.94,13358.26,Kavitha
3005,2023-01-08,CUST1483,Arul,South,Hyderabad,Clothing,T-Shirt,8,6039,0.1,43480.8,38093.81,5386.99,Kavitha
3006,2023-03-20,CUST1351,Ravi,East,Hyderabad,Sports,Football,1,19949,0.12,17555.12,15655.46,1899.66,Kavitha
3007,2023-03-30,CUST1390,Ravi,East,Hyderabad,Sports,Yoga Mat,1,26777,0.12,23563.76,17365.9,6197.86,Kavitha
3008,2024-04-08,CUST1361,Meena,South,Mumbai,Sports,Cricket Bat,7,30791,0.09,196138.67,143299.28,52839.39,Arjun
3009,2023-03-11,CUST1310,Priya,North,Kolkata,Grocery,Biscuits,9,1266,0.05,10824.3,7824.24,3000.06,Suresh
3010,2023-02-13,CUST1438,Vimal,South,Chennai,Furniture,Sofa,5,37477,0.08,172394.2,143811.03,28583.17,Kavitha
3011,2023-01-21,CUST1153,Vimal,South,Hyderabad,Furniture,Sofa,6,19209,0.06,108338.76,91499.07,16839.69,Rekha
3012,2024-09-16,CUST1408,Ramesh,South,Coimbatore,Furniture,Chair,4,34989,0.14,120362.16,107166.36,13195.8,Kavitha
3013,2024-09-03,CUST1026,Saranya,North,Kolkata,Electronics,Tablet,3,33909,0.01,100709.73,74469.31,26240.42,Manoj
3014,2023-10-17,CUST1461,Ramya,West,Delhi,Grocery,Snacks Pack,1,25643,0.0,25643.0,22834.87,2808.13,Arjun
3015,2023-07-08,CUST1231,Anitha,South,Kolkata,Sports,Football,2,56763,0.05,107849.7,89432.52,18417.18,Kavitha
3016,2024-06-17,CUST1425,Divya,South,Hyderabad,Electronics,Headphones,2,40762,0.1,73371.6,54302.63,19068.97,Manoj
3017,2023-01-15,CUST1010,Bhuvana,North,Kolkata,Sports,Yoga Mat,3,6230,0.05,17755.5,14761.7,2993.8,Rekha
3018,2024-11-07,CUST1268,Ramesh,North,Chennai,Electronics,Laptop,1,45146,0.07,41985.78,30357.29,11628.49,Manoj
3019,2024-11-06,CUST1121,Ramesh,South,Bangalore,Grocery,Cooking Oil,3,47220,0.02,138826.8,120466.92,18359.88,Deepa
3020,2023-02-18,CUST1365,Saranya,South,Kolkata,Furniture,Sofa,4,44478,0.14,153004.32,107279.67,45724.65,Manoj
3021,2023-04-14,CUST1015,Vimal,West,Bangalore,Furniture,Bed,6,47939,0.11,255994.26,203497.12,52497.14,Kavitha
3022,2023-04-14,CUST1299,Meena,North,Kolkata,Sports,Cricket Bat,9,12266,0.1,99354.6,88108.08,11246.52,Rekha
3023,2024-02-02,CUST1228,Divya,North,Kolkata,Grocery,Snacks Pack,1,31906,0.08,29353.52,25965.25,3388.27,Rekha
3024,2023-02-17,CUST1104,Vijay,East,Delhi,Sports,Yoga Mat,8,15272,0.05,116067.2,90539.68,25527.52,Arjun
3025,2023-02-17,CUST1425,Ramesh,North,Coimbatore,Electronics,Tablet,6,55580,0.02,326810.4,279754.73,47055.67,Naveen
3026,2024-01-19,CUST1415,Vijay,South,Bangalore,Furniture,Table,9,20101,0.04,173672.64,123104.78,50567.86,Naveen
3027,2023-08-20,CUST1168,Suresh,South,Mumbai,Grocery,Rice Bag,9,22214,0.08,183931.92,161439.23,22492.69,Manoj
3028,2024-02-12,CUST1274,Priya,West,Kolkata,Clothing,Shirt,4,21161,0.08,77872.48,58579.97,19292.51,Rekha
3029,2024-11-07,CUST1057,Ramesh,West,Pune,Furniture,Sofa,5,44435,0.03,215509.75,177133.38,38376.37,Deepa
3030,2024-08-17,CUST1371,Ramya,West,Hyderabad,Furniture,Chair,9,52207,0.12,413479.44,336601.79,76877.65,Naveen
3031,2024-06-04,CUST1275,Priya,West,Mumbai,Clothing,Jeans,3,20169,0.13,52641.09,41862.83,10778.26,Naveen
3032,2023-05-22,CUST1065,Karthik,East,Chennai,Sports,Football,10,52559,0.05,499310.5,433034.06,66276.44,Naveen
3033,2023-05-08,CUST1186,Divya,North,Coimbatore,Grocery,Cooking Oil,8,22023,0.1,158565.6,114556.58,44009.02,Arjun
3034,2023-01-29,CUST1095,Kiran,South,Coimbatore,Grocery,Cooking Oil,4,10029,0.01,39714.84,34379.27,5335.57,Arjun
3035,2024-07-25,CUST1061,Vimal,North,Chennai,Grocery,Biscuits,9,1239,0.13,9701.37,8470.87,1230.5,Rekha
3036,2024-01-11,CUST1031,Vijay,South,Hyderabad,Furniture,Table,4,36570,0.05,138966.0,101833.39,37132.61,Deepa
3037,2024-10-24,CUST1252,Suresh,North,Pune,Grocery,Rice Bag,1,52092,0.03,50529.24,42190.07,8339.17,Kavitha
3038,2024-03-07,CUST1064,Ravi,West,Hyderabad,Furniture,Table,9,31170,0.1,252477.0,189312.77,63164.23,Naveen
3039,2023-01-06,CUST1221,Vijay,North,Pune,Electronics,Tablet,6,17182,0.11,91751.88,75309.43,16442.45,Arjun
3040,2023-04-13,CUST1087,Ravi,South,Hyderabad,Sports,Football,3,56029,0.07,156320.91,136546.83,19774.08,Deepa
3041,2024-10-13,CUST1175,Saranya,South,Bangalore,Sports,Dumbbells,2,58670,0.03,113819.8,99760.29,14059.51,Suresh
3042,2024-07-04,CUST1021,Suresh,North,Mumbai,Furniture,Bed,2,5995,0.01,11870.1,9834.41,2035.69,Naveen
3043,2024-07-10,CUST1443,Saranya,South,Bangalore,Electronics,Laptop,9,40711,0.1,329759.1,280378.58,49380.52,Suresh
3044,2023-05-30,CUST1068,Meena,West,Pune,Electronics,Smartwatch,4,1675,0.13,5829.0,4831.79,997.21,Arjun
3045,2023-11-14,CUST1380,Suresh,North,Chennai,Grocery,Snacks Pack,4,58744,0.09,213828.16,190951.0,22877.16,Manoj
3046,2024-03-18,CUST1475,Arul,West,Hyderabad,Furniture,Table,2,20655,0.09,37592.1,32047.2,5544.9,Suresh
3047,2023-04-10,CUST1134,Ravi,South,Kolkata,Sports,Football,8,51876,0.04,398407.68,283316.3,115091.38,Rekha
3048,2023-02-14,CUST1296,Suresh,South,Hyderabad,Electronics,Mobile,8,51935,0.06,390551.2,314218.35,76332.85,Deepa
3049,2023-12-12,CUST1029,Karthik,South,Hyderabad,Electronics,Headphones,2,51556,0.04,98987.52,80623.58,18363.94,Kavitha
3050,2023-12-26,CUST1434,Kiran,West,Bangalore,Electronics,Mobile,7,38687,0.04,259976.64,206732.94,53243.7,Rekha
3051,2024-11-27,CUST1122,Bhuvana,West,Chennai,Sports,Cricket Bat,6,37216,0.01,221063.04,170976.41,50086.63,Manoj
3052,2023-03-22,CUST1144,Vimal,North,Chennai,Electronics,Smartwatch,2,50075,0.1,90135.0,67412.55,22722.45,Naveen
3053,2023-04-12,CUST1217,Vimal,West,Mumbai,Sports,Football,3,58850,0.09,160660.5,113944.72,46715.78,Suresh
3054,2024-11-25,CUST1285,Priya,South,Mumbai,Sports,Cricket Bat,4,49039,0.11,174578.84,156502.85,18075.99,Naveen
3055,2024-10-31,CUST1342,Ramesh,West,Delhi,Sports,Yoga Mat,8,38219,0.14,262946.72,209837.23,53109.49,Naveen
3056,2024-05-11,CUST1129,Priya,South,Bangalore,Sports,Cricket Bat,10,6764,0.09,61552.4,52406.28,9146.12,Naveen
3057,2024-04-02,CUST1471,Vijay,East,Chennai,Clothing,Jeans,4,27138,0.07,100953.36,81446.31,19507.05,Kavitha
3058,2023-12-03,CUST1095,Karthik,West,Kolkata,Electronics,Laptop,4,12386,0.01,49048.56,41382.84,7665.72,Manoj
3059,2024-05-15,CUST1147,Saranya,West,Chennai,Grocery,Soft Drink,2,50693,0.01,100372.14,79555.77,20816.37,Rekha
3060,2023-10-10,CUST1222,Kiran,North,Hyderabad,Sports,Dumbbells,8,32687,0.03,253651.12,205693.36,47957.76,Kavitha
3061,2024-01-12,CUST1187,Vijay,North,Delhi,Electronics,Laptop,9,1125,0.06,9517.5,8262.38,1255.12,Manoj
3062,2024-04-25,CUST1370,Meena,West,Delhi,Sports,Tennis Racket,6,55561,0.09,303363.06,221495.7,81867.36,Naveen
3063,2023-09-10,CUST1094,Saranya,East,Kolkata,Grocery,Soft Drink,10,52688,0.03,511073.6,375094.31,135979.29,Naveen
3064,2024-04-13,CUST1322,Kiran,South,Mumbai,Electronics,Smartwatch,1,15695,0.09,14282.45,12579.15,1703.3,Kavitha
3065,2023-10-11,CUST1043,Bhuvana,East,Chennai,Grocery,Biscuits,10,39666,0.03,384760.2,294286.03,90474.17,Manoj
3066,2024-07-26,CUST1098,Anitha,North,Bangalore,Furniture,Chair,4,15055,0.05,57209.0,49582.37,7626.63,Kavitha
3067,2024-09-28,CUST1462,Ramesh,West,Kolkata,Furniture,Chair,5,5121,0.08,23556.6,20390.14,3166.46,Manoj
3068,2023-12-22,CUST1201,Divya,South,Kolkata,Clothing,Dress,4,16559,0.15,56300.6,50330.07,5970.53,Manoj
3069,2024-03-23,CUST1373,Kiran,West,Delhi,Electronics,Laptop,2,58095,0.03,112704.3,92566.88,20137.42,Rekha
3070,2023-08-28,CUST1235,Anitha,South,Mumbai,Clothing,Jeans,6,13695,0.06,77239.8,55258.6,21981.2,Manoj
3071,2023-06-04,CUST1230,Vimal,East,Delhi,Furniture,Cupboard,7,38957,0.01,269972.01,229384.34,40587.67,Arjun
3072,2024-08-19,CUST1025,Ramya,South,Delhi,Grocery,Snacks Pack,7,50771,0.08,326965.24,273971.97,52993.27,Arjun
3073,2023-10-20,CUST1092,Meena,North,Mumbai,Sports,Football,7,14602,0.15,86881.9,69863.84,17018.06,Deepa
